4.451	6.993	10.798	0.444	0.634	0.399	0.497	
2.426	8.917	9.952	0.303	0.601	0.745	0.797	
2.367	7.995	10.4	0.461	0.313	0.624	0.577	
4.039	7.929	11.575	0.684	0.425	0.234	0.644	
2.656	8.249	10.668	0.364	0.546	0.522	0.548	
3.861	8.522	10.954	0.54	0.783	0.719	0.553	
4.645	8.267	11.934	0.56	0.425	0.739	0.51	
4.875	8.466	9.684	0.696	0.345	0.278	0.588	
2.243	7.316	10.891	0.778	0.759	0.28	0.447	
3.376	6.648	9.576	0.223	0.692	0.583	0.479	
2.204	8.888	9.845	0.46	0.228	0.21	0.525	
3.653	8.629	10.355	0.505	0.782	0.208	0.476	
3.388	6.944	10.079	0.316	0.327	0.489	0.505	
4.301	8.297	11.654	0.79	0.415	0.754	0.288	
3.226	8.623	10.0	0.484	0.213	0.561	0.289	
4.231	6.082	10.72	0.402	0.707	0.524	0.556	
4.42	7.391	11.4	0.585	0.613	0.777	0.651	
3.265	6.669	10.407	0.203	0.623	0.219	0.67	
3.6	8.753	11.811	0.209	0.234	0.63	0.351	
2.324	7.614	11.685	0.795	0.356	0.271	0.718	
4.334	8.015	9.726	0.73	0.708	0.397	0.246	
3.32	8.654	11.529	0.359	0.678	0.715	0.312	
4.158	8.028	10.462	0.503	0.321	0.359	0.272	
3.028	8.047	9.611	0.469	0.481	0.215	0.448	
2.127	6.125	11.277	0.614	0.263	0.301	0.426	
3.197	8.37	10.113	0.593	0.512	0.295	0.484	
3.013	6.383	9.521	0.535	0.394	0.586	0.617	
4.533	7.702	9.914	0.319	0.542	0.488	0.384	
2.657	8.945	10.598	0.456	0.395	0.719	0.708	
3.818	8.988	9.641	0.656	0.334	0.666	0.629	
3.017	7.298	11.16	0.751	0.401	0.531	0.262	
2.568	8.369	11.884	0.475	0.617	0.723	0.366	
3.914	8.43	10.163	0.587	0.458	0.287	0.213	
2.371	8.446	10.713	0.337	0.278	0.603	0.694	
2.777	7.875	11.669	0.799	0.67	0.787	0.341	
2.388	6.699	10.662	0.748	0.354	0.264	0.792	
3.07	8.411	9.945	0.304	0.205	0.404	0.618	
4.649	7.051	9.6	0.279	0.31	0.641	0.469	
2.397	8.314	9.98	0.569	0.357	0.446	0.48	
3.187	6.821	9.744	0.721	0.715	0.534	0.413	
3.767	6.288	11.49	0.218	0.32	0.64	0.287	
2.037	7.436	11.469	0.788	0.676	0.441	0.759	
2.956	7.204	10.768	0.353	0.228	0.484	0.698	
3.332	6.97	10.363	0.222	0.637	0.513	0.268	
2.165	6.61	10.578	0.338	0.286	0.397	0.762	
2.634	6.316	9.873	0.533	0.735	0.715	0.227	
4.117	6.933	9.662	0.752	0.593	0.7	0.518	
3.427	7.33	10.231	0.777	0.758	0.695	0.536	
4.932	8.796	10.558	0.462	0.392	0.641	0.23	
2.612	8.37	9.552	0.574	0.349	0.757	0.523	
2.749	8.776	10.338	0.601	0.325	0.665	0.255	
4.37	7.246	10.329	0.514	0.332	0.733	0.513	
2.665	8.908	11.262	0.377	0.794	0.71	0.569	
4.946	8.408	10.996	0.732	0.247	0.577	0.72	
4.079	6.021	11.351	0.607	0.444	0.34	0.749	
3.801	7.806	10.908	0.462	0.2	0.598	0.407	
4.763	7.105	11.529	0.426	0.571	0.341	0.202	
4.987	7.132	9.736	0.216	0.427	0.714	0.623	
3.833	8.376	9.701	0.522	0.392	0.569	0.417	
4.464	6.964	10.165	0.762	0.709	0.701	0.548	
4.485	6.446	11.703	0.258	0.758	0.598	0.799	
3.773	6.869	9.596	0.311	0.589	0.455	0.365	
3.203	8.171	11.887	0.78	0.676	0.66	0.767	
2.728	7.09	11.084	0.595	0.43	0.257	0.203	
3.874	6.053	10.723	0.456	0.359	0.434	0.38	
3.422	7.561	9.639	0.219	0.344	0.482	0.308	
2.617	8.252	11.904	0.642	0.42	0.563	0.38	
2.151	7.951	11.812	0.282	0.419	0.369	0.327	
2.492	6.343	11.084	0.547	0.521	0.608	0.483	
4.279	7.373	9.578	0.589	0.463	0.411	0.441	
3.451	6.087	10.032	0.251	0.503	0.484	0.336	
3.007	8.385	10.862	0.329	0.507	0.385	0.266	
4.061	6.009	10.747	0.32	0.789	0.527	0.339	
3.12	8.029	10.218	0.686	0.527	0.773	0.522	
2.028	7.899	9.924	0.793	0.763	0.754	0.337	
2.046	7.285	10.11	0.239	0.687	0.659	0.491	
3.942	7.05	9.504	0.362	0.224	0.392	0.458	
2.925	7.382	9.874	0.712	0.622	0.437	0.337	
3.457	7.796	11.66	0.474	0.525	0.742	0.27	
3.516	7.071	11.734	0.709	0.741	0.767	0.761	
4.526	8.24	11.385	0.535	0.69	0.431	0.453	
3.354	6.34	11.479	0.454	0.584	0.723	0.32	
3.038	6.178	11.951	0.664	0.737	0.441	0.259	
2.236	7.597	10.091	0.799	0.329	0.629	0.731	
4.13	8.172	9.9	0.747	0.712	0.265	0.248	
3.994	6.645	9.904	0.202	0.591	0.241	0.632	
4.955	7.62	10.818	0.783	0.7	0.203	0.269	
3.587	7.924	10.706	0.668	0.409	0.399	0.302	
2.473	7.182	9.542	0.424	0.333	0.495	0.363	
3.969	6.811	9.723	0.796	0.203	0.656	0.261	
4.394	7.899	11.383	0.608	0.539	0.652	0.588	
4.193	8.082	11.215	0.336	0.38	0.431	0.474	
2.596	8.383	11.712	0.795	0.525	0.703	0.596	
2.951	6.538	9.948	0.641	0.571	0.235	0.396	
4.501	7.233	10.462	0.209	0.724	0.635	0.386	
4.738	8.785	11.205	0.527	0.222	0.427	0.512	
2.244	6.151	9.754	0.223	0.565	0.344	0.522	
4.215	8.566	10.273	0.767	0.608	0.229	0.422	
4.466	6.617	9.635	0.675	0.733	0.448	0.493	
2.295	6.147	11.359	0.426	0.761	0.217	0.455	
4.752	7.822	11.621	0.317	0.606	0.362	0.443	
4.976	6.004	10.303	0.592	0.278	0.729	0.335	
3.271	6.201	10.604	0.421	0.326	0.628	0.212	
4.122	6.786	10.33	0.209	0.563	0.217	0.641	
4.084	6.198	10.854	0.26	0.504	0.414	0.618	
2.338	7.21	10.096	0.219	0.452	0.2	0.675	
3.47	8.231	10.675	0.39	0.734	0.363	0.716	
2.516	6.246	11.43	0.746	0.729	0.687	0.558	
4.781	6.576	11.748	0.591	0.224	0.583	0.3	
3.2	6.712	10.447	0.797	0.617	0.783	0.296	
2.875	6.998	10.495	0.517	0.55	0.726	0.316	
4.071	6.434	11.404	0.438	0.287	0.247	0.267	
4.983	8.873	11.258	0.733	0.302	0.74	0.327	
3.902	7.153	9.889	0.636	0.38	0.415	0.545	
3.15	8.633	10.342	0.411	0.215	0.724	0.247	
2.41	7.109	11.176	0.452	0.419	0.54	0.455	
4.087	6.605	11.228	0.789	0.509	0.666	0.748	
4.838	6.736	10.31	0.596	0.703	0.27	0.45	
4.307	7.295	9.62	0.446	0.423	0.784	0.554	
3.096	8.538	10.944	0.597	0.794	0.744	0.529	
2.844	8.123	9.987	0.731	0.767	0.418	0.288	
4.624	7.551	9.612	0.226	0.468	0.45	0.406	
4.576	8.697	9.982	0.437	0.735	0.541	0.754	
3.521	7.481	11.691	0.266	0.668	0.799	0.367	
2.81	8.737	10.025	0.239	0.604	0.421	0.621	
4.19	8.172	11.351	0.72	0.238	0.754	0.34	
3.022	6.302	11.558	0.513	0.416	0.406	0.336	
2.133	8.985	10.342	0.498	0.344	0.602	0.714	
3.406	7.905	11.232	0.562	0.592	0.779	0.241	
3.205	7.98	10.561	0.433	0.675	0.657	0.368	
4.923	7.333	9.505	0.391	0.511	0.371	0.783	
3.66	8.792	9.947	0.606	0.355	0.679	0.353	
3.49	8.397	10.399	0.494	0.328	0.615	0.595	
4.953	8.678	10.777	0.275	0.538	0.354	0.745	
3.356	7.32	11.075	0.586	0.551	0.507	0.254	
2.653	6.187	9.514	0.394	0.446	0.376	0.329	
2.097	8.136	9.544	0.348	0.417	0.52	0.232	
4.652	6.932	11.014	0.7	0.559	0.579	0.431	
4.566	6.469	11.888	0.655	0.687	0.646	0.319	
2.576	8.294	11.448	0.38	0.752	0.273	0.753	
3.492	6.224	10.068	0.203	0.433	0.784	0.618	
2.048	8.632	11.181	0.292	0.774	0.61	0.68	
4.2	6.813	10.216	0.709	0.71	0.572	0.78	
2.329	6.51	11.991	0.498	0.261	0.541	0.69	
2.312	8.332	10.445	0.605	0.681	0.647	0.223	
2.076	6.169	11.339	0.69	0.432	0.256	0.477	
4.357	7.117	11.576	0.277	0.614	0.766	0.571	
3.183	8.472	11.515	0.411	0.653	0.742	0.456	
3.519	6.666	11.493	0.409	0.39	0.237	0.221	
4.54	6.638	11.468	0.548	0.562	0.784	0.257	
3.727	6.255	10.832	0.554	0.29	0.664	0.312	
3.189	7.724	11.161	0.472	0.368	0.425	0.411	
2.916	8.577	9.772	0.698	0.748	0.358	0.403	
3.384	6.696	11.975	0.201	0.442	0.588	0.278	
4.573	7.467	11.153	0.416	0.625	0.478	0.243	
4.089	6.426	11.129	0.698	0.48	0.238	0.446	
2.208	7.527	11.009	0.573	0.546	0.568	0.784	
3.339	7.73	11.018	0.205	0.671	0.746	0.523	
2.929	7.651	10.672	0.266	0.652	0.239	0.475	
4.003	7.212	10.746	0.316	0.275	0.786	0.584	
2.449	7.421	11.553	0.57	0.373	0.502	0.219	
2.21	8.7	11.639	0.436	0.715	0.616	0.518	
2.233	8.815	10.675	0.34	0.651	0.545	0.588	
2.736	6.14	10.272	0.481	0.665	0.473	0.639	
4.568	8.685	11.15	0.776	0.263	0.511	0.663	
3.305	8.47	9.815	0.26	0.423	0.626	0.605	
2.414	7.72	9.855	0.612	0.448	0.67	0.383	
2.842	6.458	10.601	0.26	0.372	0.273	0.558	
4.508	8.866	10.486	0.607	0.293	0.368	0.256	
4.498	7.813	9.798	0.363	0.287	0.69	0.465	
4.462	6.855	11.871	0.454	0.231	0.594	0.632	
2.207	7.253	11.467	0.758	0.386	0.669	0.499	
3.122	6.487	10.211	0.584	0.447	0.797	0.705	
3.46	8.451	9.577	0.441	0.677	0.435	0.365	
2.137	8.179	10.423	0.296	0.799	0.352	0.359	
2.072	6.176	9.733	0.302	0.363	0.596	0.261	
4.862	8.731	10.567	0.585	0.215	0.412	0.329	
4.168	6.134	10.46	0.639	0.554	0.571	0.625	
4.278	8.749	9.678	0.36	0.752	0.306	0.275	
2.518	8.491	11.288	0.671	0.517	0.558	0.374	
2.009	6.937	10.175	0.67	0.246	0.642	0.343	
2.078	8.527	10.721	0.37	0.502	0.549	0.454	
3.01	7.104	10.902	0.65	0.759	0.738	0.645	
4.702	8.223	10.51	0.714	0.735	0.644	0.297	
2.903	7.577	10.431	0.25	0.535	0.635	0.377	
2.419	7.111	10.571	0.712	0.63	0.739	0.23	
4.779	6.701	10.041	0.336	0.601	0.704	0.445	
2.283	6.868	10.077	0.348	0.462	0.212	0.387	
2.869	8.15	9.715	0.389	0.615	0.61	0.336	
4.461	6.143	11.516	0.734	0.745	0.207	0.204	
2.081	7.558	9.963	0.755	0.693	0.549	0.641	
3.513	8.077	11.764	0.397	0.658	0.579	0.608	
3.64	8.188	11.092	0.744	0.627	0.208	0.601	
4.507	6.325	10.601	0.258	0.225	0.511	0.318	
3.512	6.894	11.469	0.28	0.64	0.239	0.595	
2.996	7.743	11.113	0.27	0.628	0.58	0.746	
3.322	7.768	9.508	0.749	0.347	0.655	0.251	
4.753	7.078	11.305	0.275	0.427	0.521	0.303	
2.1	7.904	10.367	0.347	0.323	0.799	0.337	
4.78	6.335	10.353	0.576	0.76	0.247	0.331	
2.136	6.654	9.573	0.562	0.44	0.387	0.27	
4.004	6.018	10.544	0.236	0.376	0.564	0.234	
3.29	6.298	10.04	0.69	0.647	0.228	0.414	
2.293	6.706	9.809	0.652	0.309	0.619	0.579	
3.834	6.716	11.38	0.509	0.768	0.705	0.442	
3.452	8.266	11.505	0.335	0.786	0.325	0.218	
2.164	6.591	11.917	0.75	0.789	0.656	0.508	
2.561	6.52	10.663	0.674	0.712	0.267	0.454	
2.974	8.978	10.115	0.571	0.576	0.483	0.492	
2.852	6.371	9.618	0.71	0.623	0.434	0.552	
3.246	7.028	11.611	0.582	0.602	0.612	0.379	
3.128	7.544	11.599	0.331	0.215	0.296	0.565	
3.069	6.678	10.527	0.403	0.493	0.338	0.331	
2.614	8.865	11.513	0.58	0.324	0.257	0.497	
2.727	6.93	10.513	0.314	0.239	0.359	0.561	
2.323	7.675	10.502	0.455	0.219	0.239	0.247	
2.054	8.721	10.491	0.484	0.308	0.267	0.266	
3.014	6.782	11.107	0.219	0.68	0.252	0.411	
2.802	8.925	10.651	0.523	0.54	0.406	0.409	
3.405	7.519	11.224	0.617	0.626	0.616	0.542	
4.399	8.002	11.596	0.287	0.3	0.383	0.207	
4.716	8.372	10.794	0.679	0.479	0.257	0.658	
2.93	8.568	11.12	0.681	0.434	0.698	0.636	
3.889	6.527	11.975	0.764	0.408	0.599	0.366	
3.37	6.427	9.97	0.545	0.564	0.635	0.584	
3.985	6.923	11.872	0.737	0.646	0.708	0.505	
4.593	7.331	11.452	0.446	0.434	0.501	0.559	
3.288	8.236	11.197	0.506	0.24	0.475	0.684	
4.99	6.71	11.244	0.35	0.599	0.339	0.504	
4.891	6.01	11.3	0.668	0.525	0.536	0.67	
2.579	7.493	10.656	0.559	0.551	0.612	0.287	
3.397	8.876	11.527	0.571	0.37	0.788	0.4	
2.113	6.688	10.03	0.532	0.762	0.709	0.301	
2.911	7.911	10.723	0.745	0.585	0.534	0.64	
3.223	6.201	11.72	0.515	0.762	0.295	0.536	
3.796	8.394	11.16	0.701	0.309	0.399	0.38	
3.463	8.813	9.649	0.68	0.631	0.634	0.728	
4.102	7.855	11.313	0.353	0.664	0.21	0.381	
3.472	8.939	11.825	0.704	0.454	0.25	0.601	
2.305	8.087	10.762	0.363	0.767	0.413	0.283	
3.836	8.404	11.005	0.658	0.521	0.353	0.389	
4.239	6.293	9.731	0.435	0.255	0.668	0.74	
4.099	8.814	11.604	0.328	0.511	0.364	0.493	
4.345	8.773	9.616	0.435	0.341	0.749	0.43	
2.873	8.941	11.422	0.387	0.721	0.5	0.371	
4.316	7.592	11.056	0.455	0.362	0.577	0.232	
4.355	8.254	9.99	0.364	0.428	0.278	0.391	
4.982	7.962	11.254	0.277	0.32	0.73	0.534	
3.352	7.724	9.902	0.479	0.515	0.544	0.311	
4.245	8.762	11.037	0.746	0.585	0.798	0.496	
4.918	8.261	10.348	0.664	0.497	0.548	0.349	
2.768	6.088	9.558	0.719	0.216	0.536	0.595	
4.381	6.579	10.043	0.588	0.28	0.534	0.559	
3.153	8.531	10.336	0.731	0.703	0.41	0.545	
2.671	8.615	9.83	0.299	0.664	0.49	0.696	
3.768	6.349	11.401	0.444	0.718	0.327	0.346	
2.65	7.356	10.584	0.748	0.713	0.477	0.305	
3.366	7.145	10.231	0.468	0.609	0.26	0.524	
3.204	6.384	11.226	0.498	0.578	0.261	0.709	
3.146	7.108	10.373	0.45	0.508	0.258	0.506	
3.272	7.331	9.782	0.468	0.476	0.244	0.49	
3.109	6.484	10.522	0.249	0.579	0.476	0.323	
4.777	8.341	10.624	0.653	0.615	0.675	0.548	
4.903	6.039	11.363	0.673	0.761	0.681	0.607	
4.551	6.258	11.518	0.384	0.519	0.8	0.365	
2.764	6.589	10.94	0.428	0.668	0.623	0.581	
2.821	7.125	10.533	0.217	0.338	0.327	0.589	
4.38	8.202	10.08	0.508	0.421	0.694	0.277	
2.128	6.232	9.563	0.234	0.611	0.618	0.418	
2.003	8.077	10.601	0.235	0.601	0.207	0.611	
3.256	8.18	11.093	0.546	0.205	0.503	0.626	
2.946	8.34	11.353	0.397	0.467	0.245	0.683	
2.321	7.752	10.931	0.287	0.45	0.77	0.397	
3.141	8.64	9.689	0.723	0.468	0.707	0.515	
2.267	8.343	11.37	0.565	0.75	0.741	0.634	
3.27	6.976	11.053	0.655	0.207	0.586	0.264	
2.504	8.668	11.583	0.69	0.71	0.337	0.676	
2.725	7.251	11.769	0.412	0.752	0.797	0.408	
2.88	8.295	9.569	0.585	0.668	0.247	0.723	
4.534	7.866	10.35	0.719	0.27	0.287	0.295	
3.745	6.163	10.516	0.729	0.259	0.22	0.499	
3.036	6.362	10.076	0.23	0.651	0.382	0.525	
2.523	7.211	11.906	0.775	0.227	0.212	0.507	
3.217	6.422	9.742	0.638	0.592	0.336	0.518	
2.29	6.785	10.349	0.581	0.771	0.603	0.793	
3.672	7.232	11.932	0.64	0.777	0.233	0.634	
2.576	8.774	11.666	0.403	0.324	0.212	0.781	
2.914	8.64	11.46	0.465	0.276	0.264	0.719	
3.434	6.775	10.311	0.493	0.562	0.24	0.22	
2.425	7.638	11.207	0.626	0.403	0.291	0.276	
2.14	6.43	9.678	0.203	0.336	0.71	0.203	
4.673	8.469	11.914	0.501	0.462	0.355	0.587	
4.789	8.474	10.272	0.54	0.635	0.685	0.242	
4.833	6.031	11.876	0.469	0.593	0.388	0.424	
3.79	7.841	9.821	0.673	0.503	0.596	0.532	
3.557	7.588	11.765	0.252	0.311	0.647	0.605	
3.181	6.002	10.863	0.494	0.422	0.734	0.626	
4.248	6.661	10.871	0.285	0.336	0.548	0.247	
4.885	6.441	9.618	0.288	0.76	0.317	0.498	
2.783	8.386	11.98	0.613	0.72	0.461	0.592	
4.465	8.29	11.745	0.39	0.714	0.258	0.542	
4.803	6.715	10.054	0.362	0.292	0.459	0.412	
4.817	8.74	11.322	0.29	0.424	0.748	0.687	
3.576	6.756	9.714	0.211	0.632	0.629	0.444	
2.439	6.798	9.538	0.303	0.435	0.469	0.577	
3.454	8.07	11.786	0.471	0.205	0.761	0.232	
3.076	6.305	11.57	0.397	0.54	0.484	0.6	
2.841	6.533	11.767	0.6	0.272	0.769	0.31	
2.86	6.224	9.837	0.305	0.414	0.531	0.653	
4.894	6.105	10.669	0.354	0.449	0.705	0.322	
3.294	8.446	10.847	0.596	0.721	0.614	0.395	
3.693	6.429	11.806	0.387	0.677	0.494	0.712	
2.381	7.64	9.806	0.625	0.466	0.288	0.406	
2.869	7.783	9.834	0.732	0.697	0.77	0.791	
3.885	7.264	11.532	0.616	0.365	0.747	0.405	
3.804	8.061	11.272	0.441	0.768	0.562	0.586	
3.441	8.674	9.957	0.429	0.475	0.286	0.415	
3.159	6.673	10.638	0.308	0.444	0.39	0.409	
3.876	7.143	11.487	0.733	0.574	0.665	0.205	
2.196	8.963	11.163	0.41	0.314	0.349	0.749	
4.824	8.833	11.044	0.212	0.294	0.532	0.474	
3.709	7.889	10.02	0.638	0.607	0.636	0.224	
3.475	6.836	10.953	0.407	0.356	0.676	0.517	
3.066	8.755	10.466	0.678	0.584	0.287	0.61	
4.79	7.516	11.731	0.28	0.421	0.58	0.341	
3.779	8.704	11.218	0.307	0.381	0.69	0.756	
4.441	8.009	11.999	0.476	0.767	0.743	0.787	
3.235	6.83	9.967	0.782	0.342	0.2	0.483	
4.072	7.635	11.003	0.378	0.59	0.781	0.623	
3.815	8.85	11.77	0.706	0.231	0.702	0.716	
3.255	7.555	11.8	0.74	0.387	0.482	0.328	
2.734	7.079	11.982	0.277	0.586	0.618	0.797	
4.263	7.175	11.159	0.225	0.744	0.252	0.75	
2.389	8.89	11.802	0.204	0.331	0.334	0.568	
3.27	7.199	11.895	0.509	0.614	0.614	0.653	
4.355	6.861	11.253	0.7	0.591	0.459	0.377	
4.2	8.297	10.603	0.396	0.46	0.754	0.345	
2.145	8.93	11.649	0.202	0.364	0.358	0.219	
3.28	8.42	11.781	0.334	0.43	0.258	0.68	
3.637	8.427	10.557	0.76	0.541	0.266	0.459	
3.117	7.745	10.289	0.798	0.427	0.494	0.539	
3.828	8.356	10.401	0.492	0.653	0.407	0.454	
3.695	6.084	11.673	0.735	0.757	0.706	0.385	
2.06	6.988	10.476	0.618	0.787	0.326	0.629	
3.154	8.816	9.863	0.713	0.425	0.395	0.639	
4.757	8.42	10.023	0.513	0.587	0.482	0.256	
2.31	6.044	10.159	0.766	0.238	0.687	0.523	
2.313	7.91	11.286	0.376	0.296	0.381	0.702	
2.153	8.557	11.148	0.743	0.472	0.406	0.59	
2.195	7.802	11.569	0.522	0.274	0.53	0.218	
3.946	8.675	11.804	0.412	0.705	0.473	0.516	
2.828	6.251	9.756	0.575	0.26	0.575	0.352	
3.412	8.518	11.112	0.592	0.486	0.516	0.516	
2.359	6.603	10.098	0.527	0.435	0.474	0.272	
3.314	8.617	10.745	0.297	0.601	0.457	0.272	
4.975	8.648	11.47	0.751	0.541	0.221	0.786	
2.885	8.847	11.173	0.215	0.457	0.7	0.597	
4.141	6.939	10.815	0.632	0.523	0.522	0.727	
2.634	6.21	10.76	0.636	0.477	0.46	0.703	
2.647	6.481	11.162	0.549	0.667	0.45	0.757	
3.282	8.327	11.079	0.257	0.243	0.758	0.72	
3.062	8.839	11.763	0.369	0.476	0.349	0.524	
3.708	6.824	9.665	0.668	0.6	0.44	0.476	
2.585	8.704	11.507	0.699	0.411	0.439	0.523	
2.443	6.327	11.672	0.697	0.21	0.679	0.624	
4.002	7.194	11.722	0.791	0.583	0.759	0.221	
3.738	7.147	11.91	0.443	0.659	0.489	0.506	
3.954	6.652	10.097	0.774	0.26	0.383	0.621	
3.704	8.937	10.256	0.254	0.342	0.307	0.798	
3.678	8.407	11.256	0.205	0.315	0.604	0.64	
3.223	8.403	9.546	0.656	0.388	0.671	0.254	
2.277	6.046	11.134	0.719	0.533	0.752	0.438	
2.088	6.659	10.822	0.384	0.35	0.252	0.506	
4.269	7.639	11.542	0.612	0.356	0.248	0.601	
4.605	7.943	11.626	0.397	0.582	0.345	0.616	
2.77	7.888	9.9	0.352	0.631	0.693	0.479	
3.227	6.578	11.108	0.659	0.506	0.266	0.304	
3.78	6.425	10.093	0.588	0.625	0.785	0.493	
4.224	7.156	10.749	0.288	0.515	0.552	0.639	
2.544	6.33	9.627	0.588	0.253	0.611	0.6	
2.799	7.459	10.351	0.618	0.626	0.318	0.313	
4.226	6.591	10.843	0.72	0.227	0.245	0.375	
3.382	6.179	10.25	0.291	0.657	0.794	0.54	
3.701	7.112	11.115	0.5	0.321	0.786	0.331	
3.722	6.943	10.457	0.738	0.297	0.467	0.322	
2.897	6.496	9.565	0.422	0.533	0.739	0.535	
2.555	6.922	11.845	0.622	0.732	0.436	0.549	
2.842	8.482	10.863	0.616	0.391	0.553	0.311	
2.709	6.446	11.523	0.769	0.615	0.635	0.759	
2.247	6.399	11.032	0.515	0.645	0.237	0.584	
3.332	6.621	10.595	0.621	0.361	0.597	0.799	
3.638	7.729	10.969	0.617	0.591	0.683	0.433	
3.735	7.691	11.085	0.729	0.484	0.646	0.429	
2.415	6.633	10.988	0.531	0.293	0.655	0.438	
4.856	6.21	9.54	0.237	0.329	0.445	0.291	
4.009	7.42	9.897	0.22	0.327	0.523	0.387	
2.9	8.095	11.926	0.388	0.63	0.763	0.773	
3.9	6.839	10.687	0.595	0.438	0.42	0.438	
2.098	6.889	11.678	0.503	0.298	0.633	0.288	
3.257	8.946	11.984	0.651	0.43	0.538	0.464	
3.533	7.652	10.282	0.258	0.618	0.398	0.785	
3.023	6.625	10.493	0.469	0.701	0.699	0.798	
2.833	6.984	9.526	0.279	0.619	0.747	0.382	
4.472	6.717	11.523	0.405	0.359	0.407	0.476	
3.108	8.706	9.614	0.421	0.776	0.364	0.466	
4.235	6.145	11.961	0.42	0.628	0.585	0.742	
2.971	6.819	11.574	0.554	0.555	0.311	0.789	
2.851	7.401	10.302	0.648	0.538	0.772	0.343	
2.856	8.849	11.743	0.224	0.681	0.701	0.582	
4.455	7.534	10.962	0.497	0.338	0.278	0.512	
4.807	7.239	11.573	0.555	0.231	0.278	0.768	
3.377	6.858	10.641	0.463	0.522	0.314	0.566	
4.068	8.76	9.536	0.493	0.698	0.327	0.778	
3.239	6.66	10.545	0.373	0.46	0.504	0.491	
4.651	7.441	11.732	0.771	0.565	0.659	0.67	
2.503	8.406	10.143	0.624	0.33	0.293	0.39	
2.774	7.726	11.861	0.317	0.426	0.627	0.28	
4.207	7.085	10.789	0.759	0.473	0.592	0.549	
2.078	7.812	11.133	0.623	0.253	0.376	0.553	
4.215	8.207	10.138	0.669	0.347	0.634	0.564	
3.005	7.879	11.2	0.715	0.761	0.541	0.645	
2.246	8.649	10.648	0.751	0.446	0.789	0.631	
2.125	6.622	10.359	0.716	0.699	0.379	0.71	
3.81	6.282	10.892	0.597	0.281	0.505	0.663	
3.016	7.099	9.604	0.654	0.487	0.458	0.542	
4.405	8.625	10.316	0.723	0.282	0.555	0.231	
2.698	6.382	10.66	0.596	0.284	0.636	0.503	
2.194	7.025	9.619	0.315	0.772	0.704	0.401	
4.157	8.529	10.699	0.682	0.723	0.614	0.459	
3.865	7.782	10.996	0.339	0.586	0.264	0.299	
2.279	7.922	10.734	0.426	0.714	0.758	0.655	
4.494	6.107	11.558	0.501	0.209	0.677	0.677	
4.706	7.27	11.155	0.462	0.796	0.659	0.597	
2.786	7.712	10.417	0.65	0.482	0.252	0.324	
4.605	7.571	11.598	0.543	0.434	0.684	0.593	
4.643	7.32	10.932	0.324	0.624	0.725	0.743	
2.638	6.49	9.666	0.46	0.373	0.661	0.428	
4.541	8.175	9.816	0.314	0.671	0.721	0.431	
2.217	8.146	9.505	0.731	0.597	0.735	0.454	
3.145	7.908	10.305	0.55	0.778	0.727	0.314	
4.504	8.311	9.96	0.777	0.674	0.57	0.315	
2.265	6.036	9.85	0.547	0.542	0.203	0.755	
2.135	6.914	11.57	0.565	0.377	0.366	0.41	
3.386	6.078	10.957	0.687	0.671	0.435	0.739	
3.699	7.664	10.239	0.508	0.33	0.333	0.75	
4.577	6.188	11.744	0.663	0.273	0.413	0.519	
3.316	7.447	10.982	0.552	0.38	0.273	0.773	
3.021	6.972	9.959	0.458	0.558	0.424	0.78	
4.796	6.227	9.998	0.239	0.212	0.247	0.649	
4.159	7.647	10.192	0.52	0.318	0.384	0.673	
4.077	7.176	10.301	0.691	0.575	0.39	0.229	
3.003	6.173	10.315	0.764	0.472	0.74	0.576	
2.935	8.003	11.573	0.517	0.52	0.254	0.272	
3.554	6.509	10.816	0.476	0.24	0.768	0.435	
4.446	7.909	11.001	0.346	0.556	0.73	0.487	
3.499	6.544	11.158	0.211	0.708	0.44	0.767	
2.49	8.505	10.977	0.255	0.456	0.253	0.622	
4.29	6.567	9.748	0.669	0.278	0.3	0.756	
4.287	6.318	11.728	0.462	0.545	0.594	0.604	
4.963	8.633	11.893	0.356	0.678	0.662	0.274	
2.229	8.942	9.766	0.247	0.201	0.355	0.619	
4.602	8.958	11.464	0.507	0.611	0.753	0.258	
2.676	8.03	10.168	0.464	0.754	0.507	0.33	
3.483	7.777	11.948	0.256	0.474	0.696	0.592	
3.481	6.087	10.28	0.538	0.504	0.593	0.765	
2.13	6.667	9.949	0.298	0.489	0.328	0.681	
3.691	7.982	11.615	0.391	0.55	0.741	0.373	
2.258	6.402	11.435	0.695	0.619	0.375	0.335	
2.608	8.678	10.341	0.434	0.212	0.447	0.62	
2.992	6.65	9.63	0.563	0.795	0.741	0.489	
4.843	7.128	9.693	0.523	0.323	0.634	0.402	
3.808	6.78	11.458	0.671	0.34	0.667	0.506	
2.418	7.138	10.882	0.324	0.373	0.754	0.436	
4.769	8.585	10.414	0.404	0.488	0.498	0.501	
2.451	7.598	11.305	0.263	0.686	0.558	0.778	
2.642	8.896	11.082	0.578	0.494	0.781	0.495	
4.051	7.072	10.391	0.76	0.79	0.356	0.309	
2.969	7.244	10.488	0.253	0.367	0.218	0.379	
2.736	7.974	10.643	0.677	0.675	0.775	0.391	
3.691	6.924	11.574	0.209	0.288	0.517	0.42	
3.803	6.117	10.757	0.325	0.552	0.259	0.633	
4.547	8.964	11.111	0.731	0.74	0.324	0.767	
